Customer_ID,Region,Customer_Segment,Product_Line,Connectivity_Type,Deployment_Environment,Monitoring_Platform,Connected_Devices,Daily_Data_Usage_GB,Monthly_Incidents,Avg_Incident_Response_Hours,Firmware_Update_Frequency_Months,Uptime_Percentage,Downtime_Hours_Monthly,Support_Tickets_Opened,Customer_Satisfaction_Score,Training_Completed,Operational_Risk_Level
5a13a5c8-5886-436d-b4cb-adb7318f52e1,North America,Oil & Gas,Rugged Router,4G LTE,Indoor,Meraki,2680,70.77,1,3.13,6,98.87,4.28,1,3,0,High
b12148cf-ad60-4aaf-a459-565e6c077f69,Europe,Oil & Gas,Industrial Switch,4G LTE,Outdoor,Meraki,2778,44.43,1,1.05,5,90.51,2.37,4,3,0,High
1ad5a0a7-e697-4afd-af3d-68f399533854,Latin America,Manufacturing,Industrial Switch,4G LTE,Hybrid,Custom Platform,3715,50.96,0,1.94,5,99.77,5.13,3,5,1,Medium
0bde12f1-a3bf-475c-a280-989ce0e9dfa8,Latin America,Utilities,Industrial Switch,Ethernet,Indoor,IoT Ops Dashboard,126,43.87,3,3.02,7,91.7,2.0,7,3,0,Medium
0c78661b-a4a0-4c03-9602-3ced1d9e5d20,Europe,Manufacturing,Rugged Router,Ethernet,Indoor,IoT Ops Dashboard,4392,81.09,2,2.02,4,91.01,4.22,2,2,0,High
db933dcc-2262-44a3-8464-cdc5272df207,Latin America,Manufacturing,Edge Gateway,4G LTE,Hybrid,IoT Ops Dashboard,315,35.33,2,-0.42,10,90.7,3.5,3,2,1,Medium
530b52a6-9679-4c58-a647-a81d9be7cde2,North America,Oil & Gas,Rugged Router,Wi-Fi,Mobile,Meraki,2969,29.59,2,3.02,6,91.72,3.3,2,4,0,Medium
1f0e4703-e251-4643-80f5-fed0ab7c8adc,Latin America,Manufacturing,Rugged Router,Ethernet,Mobile,IoT Ops Dashboard,1379,50.93,4,2.1,2,99.33,5.0,3,4,1,Medium
d4580c94-4a1c-4f6e-8576-cb69f834ef68,Middle East & Africa,Smart Cities,Industrial Switch,4G LTE,Mobile,Custom Platform,4865,75.96,0,1.09,4,90.43,4.56,2,1,0,Medium
4cb4aa95-2c3b-4778-bc53-2c0b35c1aa44,Europe,Oil & Gas,Rugged Router,Wi-Fi,Mobile,Meraki,2487,42.14,4,3.1,11,94.94,4.23,3,4,0,Low
9212a59a-6d33-40f6-a937-71e2c0d8dfbb,Europe,Utilities,Edge Gateway,Wi-Fi,Outdoor,Custom Platform,1564,51.12,1,2.65,6,90.83,4.44,2,5,0,Medium
c2a762ff-6aef-4de8-a82a-be899d38b3eb,Middle East & Africa,Transportation,Edge Gateway,Wi-Fi,Outdoor,IoT Ops Dashboard,4609,36.1,0,2.91,8,94.61,3.75,2,5,0,High
ad56289e-7685-40d9-a698-8207189bbfb6,Middle East & Africa,Utilities,Industrial Switch,Ethernet,Mobile,Custom Platform,1569,63.93,2,2.5,1,91.18,4.9,2,1,0,Medium
c2e9f141-4390-4419-b815-57a8f99a4d43,Europe,Transportation,Edge Gateway,5G,Indoor,Custom Platform,3031,31.03,1,4.5,5,95.77,2.96,2,3,1,Medium
4ad4eb39-82dd-4700-a50e-441a8bf0ae12,North America,Smart Cities,Industrial Switch,4G LTE,Hybrid,Custom Platform,4144,17.99,3,2.16,11,94.84,1.7,2,3,0,High
8e359741-ad19-4132-a04d-c64bcdd7eba6,Asia Pacific,Smart Cities,Edge Gateway,Wi-Fi,Hybrid,IoT Ops Dashboard,853,71.03,3,2.07,4,97.3,3.69,2,5,1,High
00a6a632-b2d1-4bd9-b3a9-270681f1c520,Latin America,Smart Cities,Industrial Switch,Ethernet,Outdoor,Custom Platform,746,44.04,3,2.75,9,96.37,1.17,2,3,0,Low
677edfd8-0e25-4c14-8bf1-18b88c48ef33,Middle East & Africa,Transportation,Industrial Switch,Wi-Fi,Outdoor,Meraki,4275,75.14,1,0.09,8,97.21,1.13,3,5,0,High
73bcebe1-0974-49aa-be88-198dd6d33c7b,Asia Pacific,Manufacturing,IoT Controller,5G,Indoor,Custom Platform,958,65.75,1,1.1,3,97.32,3.96,3,3,1,High
4e41570d-4059-4eb5-9492-97db142da7e8,Latin America,Oil & Gas,Industrial Switch,Wi-Fi,Hybrid,Meraki,1040,52.59,1,1.61,10,95.35,4.81,3,5,1,High
af195b4d-80a4-4408-a964-652a4303c66f,Asia Pacific,Smart Cities,Edge Gateway,Wi-Fi,Hybrid,Meraki,340,32.89,1,2.83,5,94.45,3.25,3,2,1,High
6bf8178a-1e6c-42b1-abea-6a08fd2afb47,North America,Manufacturing,Industrial Switch,Wi-Fi,Outdoor,Custom Platform,3138,52.57,1,4.6,4,92.01,3.47,4,3,0,Medium
b37d5306-a3e0-4d5d-b224-0ce530950ba8,North America,Utilities,IoT Controller,4G LTE,Outdoor,Custom Platform,3837,59.54,0,1.87,7,95.78,2.68,3,1,1,Low
85cd8270-fc93-43e3-bc75-6245f8b78d3c,Europe,Transportation,IoT Controller,Wi-Fi,Outdoor,Meraki,2056,66.61,2,3.58,7,90.9,2.16,4,5,0,Medium
b3715820-653a-4ea1-b174-49433ecaca29,North America,Utilities,Industrial Switch,4G LTE,Outdoor,IoT Ops Dashboard,668,57.46,2,1.64,2,93.51,2.75,1,3,1,Low
be11b966-c233-4fbb-8723-07b2e080c5a9,Latin America,Oil & Gas,IoT Controller,5G,Hybrid,IoT Ops Dashboard,1406,40.15,2,3.64,11,95.07,4.36,2,1,0,High
2728e3cf-a235-431b-867d-145d41937c20,North America,Transportation,IoT Controller,5G,Indoor,Custom Platform,1769,16.18,0,2.58,8,98.9,2.13,1,3,0,Low
736aae6d-83fc-4945-a283-630bc0341103,Asia Pacific,Transportation,Industrial Switch,Wi-Fi,Indoor,IoT Ops Dashboard,3937,41.04,3,3.06,8,96.18,2.87,1,4,0,Medium
3e67745b-c88c-4c08-92a0-0115e7fa681e,Europe,Transportation,Edge Gateway,4G LTE,Mobile,Meraki,296,61.32,3,3.66,2,95.81,3.75,3,4,1,High
daed1a62-dd7a-474d-a413-1fb2c96c972b,Europe,Smart Cities,Edge Gateway,5G,Mobile,Meraki,3584,74.52,3,1.67,1,97.22,3.33,6,3,1,Medium
119dffad-0a6e-4230-a465-fa8ece2e2adb,North America,Smart Cities,Rugged Router,Ethernet,Indoor,Meraki,2025,70.29,0,1.0,2,95.48,2.11,0,3,1,Low
f1ff4b15-b5fc-4039-98b8-ceaf77e6960b,Latin America,Utilities,Rugged Router,Wi-Fi,Mobile,IoT Ops Dashboard,4328,76.53,1,2.04,10,90.52,2.57,3,1,1,Medium
fe0c4ab2-bfed-496d-82a2-7be89b7b27ba,Middle East & Africa,Oil & Gas,Rugged Router,5G,Indoor,IoT Ops Dashboard,3278,51.1,3,2.69,8,94.65,4.8,1,5,1,High
bac1a522-a0c1-4033-8619-cadfb3a22d95,Asia Pacific,Utilities,IoT Controller,5G,Mobile,IoT Ops Dashboard,4349,53.21,2,0.45,4,94.55,3.08,1,4,0,Medium
927f2925-edfa-4722-b87d-c0cc420f594c,Europe,Utilities,Edge Gateway,Ethernet,Hybrid,Custom Platform,1017,34.59,1,0.86,2,91.66,1.93,3,3,1,Medium
9feef635-a3f2-4b7e-8a9c-6ddb4a97c41d,Latin America,Utilities,Edge Gateway,5G,Outdoor,IoT Ops Dashboard,4881,41.74,3,2.26,10,95.54,2.76,2,2,1,Medium
2e140928-4c50-4487-ac1e-73301cb480ba,Latin America,Oil & Gas,IoT Controller,Wi-Fi,Outdoor,IoT Ops Dashboard,1876,60.45,3,1.96,11,99.37,2.46,3,5,1,Low
c9ca462b-543a-4cbd-bb6c-4a2a7f17ed2e,Middle East & Africa,Utilities,Edge Gateway,Ethernet,Mobile,Meraki,4694,44.15,1,3.22,9,97.28,5.35,3,3,1,Medium
39d74a64-1839-4fb3-9678-d9787dc2a76c,Middle East & Africa,Smart Cities,IoT Controller,Ethernet,Indoor,Custom Platform,1188,47.87,4,2.05,10,94.62,2.8,1,2,0,Medium
b53c3c92-af7f-44cc-b323-ad68255f32ff,Asia Pacific,Utilities,Rugged Router,Wi-Fi,Indoor,IoT Ops Dashboard,2721,52.8,3,1.48,9,97.75,1.93,4,4,1,Low
29434f6b-1943-49b7-b430-5b706a5a9436,Middle East & Africa,Smart Cities,IoT Controller,5G,Mobile,Meraki,414,32.5,0,3.23,4,93.07,2.81,3,1,1,Low
6d317f60-7e7e-4cb7-9d6c-1a7dd9d4a372,Europe,Transportation,Industrial Switch,Ethernet,Indoor,IoT Ops Dashboard,1568,51.91,3,3.52,8,99.7,2.04,5,1,1,Medium
81262071-a4d4-41d1-b66a-75ca1d2f48ea,Middle East & Africa,Oil & Gas,Rugged Router,4G LTE,Indoor,Custom Platform,1348,56.13,0,3.6,4,97.07,3.48,1,3,1,Medium
a1ed4dd4-ebfa-4632-8180-fbd96e23b1a7,Europe,Oil & Gas,Edge Gateway,5G,Mobile,Meraki,2457,66.1,3,3.35,9,97.09,1.78,3,2,0,Medium
005fb052-b22f-4a00-a7e8-96fde57b624f,North America,Utilities,Industrial Switch,Wi-Fi,Outdoor,Meraki,3421,95.11,3,2.86,7,90.45,3.8,2,4,1,Low
b1b88907-0321-47cc-8024-5e294eeecc2b,Europe,Oil & Gas,Edge Gateway,Wi-Fi,Hybrid,IoT Ops Dashboard,212,78.21,0,2.07,7,93.22,1.16,3,3,1,Medium
36932e5a-73a4-43e0-a89b-dc1add7f1f0c,North America,Smart Cities,Industrial Switch,5G,Hybrid,Custom Platform,1610,68.1,1,2.43,11,96.57,2.45,2,3,1,High
f1f227f6-33d1-4741-9b25-e7e107500586,North America,Transportation,Edge Gateway,5G,Indoor,Meraki,2303,78.08,2,2.2,4,95.58,2.66,3,3,0,High
3a017f60-b41b-4994-8257-130528c7826e,Latin America,Smart Cities,IoT Controller,4G LTE,Outdoor,IoT Ops Dashboard,2972,38.56,2,2.09,2,91.5,6.35,6,5,1,Low
10271351-1554-4bf2-8845-031af20920d9,Europe,Utilities,Industrial Switch,5G,Indoor,Meraki,2708,48.47,1,2.72,4,90.75,1.22,4,3,0,Medium
40bbc842-768b-4007-b158-f4f183c3694a,Asia Pacific,Utilities,Rugged Router,Ethernet,Indoor,Meraki,248,79.74,1,0.87,2,97.91,4.92,2,5,0,Low
7b12394c-0423-4532-baae-aff8cf66be83,Latin America,Manufacturing,Edge Gateway,Ethernet,Indoor,Custom Platform,4193,79.23,1,1.68,1,92.64,5.07,3,1,1,Medium
23d9f2e9-2b9d-4666-a0c7-e740a231a6e4,Latin America,Smart Cities,Edge Gateway,4G LTE,Hybrid,Meraki,3964,56.79,0,3.47,5,94.35,0.96,4,3,0,Medium
e0de76f0-78c8-491a-a1f9-ce0c5c3c86c2,Europe,Manufacturing,Rugged Router,4G LTE,Indoor,Custom Platform,4855,47.82,1,2.92,2,92.23,4.0,3,4,1,Medium
c97de890-6538-4e1d-a212-b6dc0b2ad007,North America,Manufacturing,Industrial Switch,4G LTE,Outdoor,Meraki,1709,60.29,3,1.88,2,91.13,1.0,3,2,0,Low
adec67d5-d42c-4f52-9bee-e9b999b5af58,North America,Manufacturing,Industrial Switch,4G LTE,Mobile,Meraki,1430,69.23,2,1.87,1,92.22,0.32,2,3,1,Medium
b155b527-60a9-4804-9886-871bf37aff6f,North America,Transportation,Edge Gateway,5G,Outdoor,IoT Ops Dashboard,2548,53.41,1,0.8,3,92.48,1.32,4,4,0,Medium
ab515e35-67f3-41a3-adb0-7e2113c95ce7,Latin America,Oil & Gas,IoT Controller,4G LTE,Outdoor,IoT Ops Dashboard,2369,60.39,3,0.73,5,97.31,4.36,2,4,1,High
619ae75f-fec6-49ad-86a4-2847bf2aac84,Europe,Utilities,Edge Gateway,Wi-Fi,Indoor,Meraki,1656,37.57,1,2.26,1,91.87,5.82,4,2,1,Medium
0a09deda-4767-432d-b7b2-2cbcfabc1b67,Asia Pacific,Manufacturing,Edge Gateway,Wi-Fi,Hybrid,IoT Ops Dashboard,830,52.0,4,3.11,5,99.71,1.06,4,4,1,Medium
70bc1d28-9fb0-4356-9346-151dc77af0d3,Latin America,Smart Cities,Edge Gateway,4G LTE,Indoor,IoT Ops Dashboard,2234,70.39,2,2.27,3,90.81,4.48,1,2,1,Medium
cfea597e-f732-4911-9271-441a7b4c6063,Latin America,Smart Cities,Edge Gateway,4G LTE,Indoor,Custom Platform,4467,41.73,0,1.93,3,92.57,-0.56,1,3,1,Medium
f5d406f5-0a1a-462f-8c75-3ad3cf196f80,Asia Pacific,Oil & Gas,Rugged Router,5G,Mobile,Custom Platform,1389,42.54,2,2.7,11,93.31,2.09,4,4,0,Low
12bcefcd-c5b0-4f98-8c8a-5e4c9682a235,Middle East & Africa,Manufacturing,IoT Controller,4G LTE,Hybrid,IoT Ops Dashboard,737,50.55,0,2.41,4,96.59,2.36,5,3,0,High
d9e5e4f5-7a1c-44f0-9ef5-77fe4d544a32,Middle East & Africa,Oil & Gas,Industrial Switch,Wi-Fi,Hybrid,Meraki,4009,40.89,5,3.58,10,97.91,3.16,3,4,1,Low
1f09262f-3c5c-4092-ad6c-7e86137f448e,Latin America,Utilities,Rugged Router,4G LTE,Mobile,IoT Ops Dashboard,3740,30.95,2,3.51,4,99.17,3.71,6,5,0,Medium
17cbc844-ec0e-498a-9daa-328ddc53b44d,Latin America,Manufacturing,IoT Controller,4G LTE,Hybrid,IoT Ops Dashboard,4511,61.96,0,2.09,11,93.16,2.04,5,5,0,High
d5162559-7a54-46d3-af8c-fdec528ba4ff,North America,Smart Cities,IoT Controller,Ethernet,Hybrid,Meraki,3322,47.96,3,2.52,4,99.61,4.03,2,2,0,Medium
70c382c2-f04b-403d-a006-d624dcee9c71,North America,Manufacturing,Edge Gateway,Ethernet,Mobile,Meraki,4254,57.64,1,3.61,8,91.34,4.17,2,5,0,High
0e97a90d-c42a-4d44-9e0a-ff9668dfd354,North America,Manufacturing,Rugged Router,Wi-Fi,Mobile,Meraki,3789,82.62,4,0.56,2,91.18,4.67,3,2,1,Low
ca051511-92e4-45ef-aa89-c6af86793e1e,Asia Pacific,Utilities,Edge Gateway,Ethernet,Hybrid,IoT Ops Dashboard,3244,49.71,2,3.1,10,94.48,3.8,2,2,1,Medium
12f2fc08-cfd0-4ed6-9df4-55d680ff8a97,North America,Manufacturing,Edge Gateway,Ethernet,Indoor,IoT Ops Dashboard,1902,63.11,1,4.28,3,92.32,3.31,4,4,0,Medium
b5178c09-082e-4edc-85d6-5e3dd980e407,Asia Pacific,Smart Cities,Rugged Router,5G,Indoor,IoT Ops Dashboard,3646,56.05,2,2.83,7,97.72,1.19,2,1,1,High
e8ac54a5-91d9-45c8-85b0-def3792292c8,North America,Smart Cities,Rugged Router,4G LTE,Indoor,Custom Platform,4052,48.87,1,3.19,6,92.03,2.54,3,4,0,Medium
e0c22be2-6c78-4c9a-b312-1eab860af4c6,Middle East & Africa,Manufacturing,Rugged Router,4G LTE,Hybrid,IoT Ops Dashboard,688,64.41,3,1.53,11,92.89,0.86,5,1,0,Medium
a6d9383e-d5e2-4887-8356-5fd0db01af3a,Latin America,Smart Cities,Industrial Switch,4G LTE,Mobile,Custom Platform,4448,50.7,0,3.21,8,97.86,2.71,6,2,0,High
90054a86-0b0b-40cb-8bc3-4e973b932415,Europe,Manufacturing,Edge Gateway,4G LTE,Outdoor,Custom Platform,3836,47.95,2,4.73,6,92.81,0.67,5,5,0,Low
398df3fd-6fe0-4a7b-9d9d-7491c01a5a52,Latin America,Smart Cities,Rugged Router,4G LTE,Hybrid,Meraki,4203,48.89,4,1.49,5,98.31,3.77,2,5,0,Medium
9e49245f-13e4-4bc4-b177-2f160ec33c02,Europe,Oil & Gas,IoT Controller,Ethernet,Indoor,IoT Ops Dashboard,1544,56.27,3,2.47,8,97.24,6.64,3,3,0,Medium
eff96351-dc58-4448-887b-ce5f96665fd4,Latin America,Smart Cities,IoT Controller,5G,Mobile,Custom Platform,4611,54.93,1,1.65,10,93.11,6.52,1,5,1,Medium
f0105bae-cc16-4e3a-a28c-c896257ef637,Latin America,Smart Cities,Rugged Router,5G,Indoor,IoT Ops Dashboard,2583,36.67,3,1.37,8,98.16,2.48,6,3,0,Medium
00e11c23-8af6-46cd-b403-7881cedd26b7,Middle East & Africa,Smart Cities,IoT Controller,4G LTE,Mobile,Custom Platform,1808,26.68,4,3.4,4,95.28,1.43,4,3,0,High
3a80be6c-514b-4ff4-9982-b7ee3029de36,Middle East & Africa,Transportation,IoT Controller,Ethernet,Indoor,Custom Platform,799,31.9,0,3.33,7,95.52,3.86,5,1,1,Low
9361c5a2-607d-4a16-8826-79240d96212c,Asia Pacific,Manufacturing,Rugged Router,4G LTE,Indoor,Meraki,4704,81.81,2,2.01,9,93.45,4.46,5,1,0,High
a0aea7a9-a09e-458d-9d7a-896543cf11d7,Asia Pacific,Transportation,Industrial Switch,Wi-Fi,Indoor,IoT Ops Dashboard,4846,72.26,4,1.37,2,94.78,3.92,1,4,0,Medium
17db910a-7399-47a3-be2d-96c03a66007b,Asia Pacific,Utilities,Edge Gateway,5G,Mobile,Custom Platform,2815,44.93,2,2.8,9,90.75,3.8,2,5,1,Medium
aba7b06b-d7ae-4734-8cdd-fad918dc589e,Latin America,Manufacturing,Edge Gateway,Wi-Fi,Hybrid,Meraki,1919,38.03,2,2.33,6,92.42,1.46,4,2,1,Low
d5705ae7-ecae-4250-8722-e592904929b7,North America,Oil & Gas,Edge Gateway,5G,Mobile,Meraki,1690,55.18,2,2.68,2,90.39,2.96,3,2,0,Low
4b850de4-e05e-43f2-9c41-f41a6b473df0,Latin America,Utilities,Industrial Switch,5G,Hybrid,IoT Ops Dashboard,2317,42.74,0,3.29,9,97.69,2.08,6,5,1,Low
13edd784-60f0-46bd-af60-5ed6df08c631,North America,Transportation,Industrial Switch,4G LTE,Outdoor,Meraki,3857,42.44,3,2.01,2,96.47,4.21,6,3,0,Medium
6d22bc55-33e6-47c9-8e3c-7a79b2ff5cc7,Europe,Manufacturing,IoT Controller,Wi-Fi,Hybrid,Custom Platform,330,43.96,2,2.34,11,93.19,1.21,1,5,0,Medium
7109ee73-377b-44a5-97a7-0b3d9c0b2572,Middle East & Africa,Transportation,Edge Gateway,4G LTE,Outdoor,Meraki,1104,66.18,2,3.75,4,98.32,2.75,3,2,0,High
9a784f77-1f6c-4fb0-b041-916690c54716,Asia Pacific,Smart Cities,Rugged Router,4G LTE,Indoor,Custom Platform,703,65.5,4,0.53,5,92.52,3.81,3,2,1,Low
26093763-da51-400e-9942-e568a79f024b,Asia Pacific,Manufacturing,Edge Gateway,4G LTE,Outdoor,Custom Platform,1753,58.43,1,4.44,10,90.31,1.01,1,3,0,High
0a8f47ed-d258-4e03-b852-5f9c0c8e0443,North America,Utilities,Rugged Router,Wi-Fi,Hybrid,Custom Platform,1760,18.01,3,0.68,8,92.58,0.51,2,5,0,Medium
388cc49b-f8c1-4336-b47a-569be0a5831a,Asia Pacific,Transportation,IoT Controller,5G,Outdoor,Meraki,2335,27.97,1,2.09,7,95.2,1.96,1,4,0,High
c01884df-7c09-437d-8b5b-a22ca1d47c72,Asia Pacific,Smart Cities,Industrial Switch,Ethernet,Outdoor,IoT Ops Dashboard,3038,24.76,1,2.93,7,93.16,1.73,0,5,1,Medium
12cd4c14-9721-424f-b4a0-6fa4ad4b0ab1,Europe,Smart Cities,IoT Controller,5G,Hybrid,IoT Ops Dashboard,1445,57.54,2,2.98,1,97.24,2.88,2,5,1,High
4e23eb0a-64aa-4f97-996b-49f22e525736,Middle East & Africa,Manufacturing,Edge Gateway,Ethernet,Hybrid,Custom Platform,1729,56.12,5,1.43,8,98.55,5.16,3,4,0,Medium
815bce53-679b-46df-8b3d-5ff2a8fa9a76,Latin America,Utilities,Rugged Router,Wi-Fi,Hybrid,IoT Ops Dashboard,2765,50.57,0,2.45,9,97.22,2.89,3,3,0,Low
833cc962-0b9c-4d89-9384-cd9686538ea8,Middle East & Africa,Transportation,IoT Controller,4G LTE,Hybrid,IoT Ops Dashboard,3516,69.31,0,3.65,4,97.22,3.73,4,2,1,Low
895aba25-b842-4a38-aa0d-49ebfdc68ee0,Asia Pacific,Oil & Gas,Industrial Switch,Ethernet,Hybrid,Custom Platform,1477,45.84,0,1.91,4,96.62,5.77,5,1,0,Medium
85765084-68a0-4d80-8a21-1baa665a43d4,Asia Pacific,Utilities,Industrial Switch,Ethernet,Indoor,Custom Platform,3070,36.21,3,2.23,6,96.51,4.76,3,4,0,High
1888792b-c53b-4ab0-9dd1-f5c5333e0f92,Latin America,Smart Cities,IoT Controller,5G,Outdoor,Meraki,748,14.97,2,3.34,11,93.93,4.03,0,2,0,High
5e70077b-3101-45a8-bb34-518a1b1851d7,Middle East & Africa,Transportation,Industrial Switch,4G LTE,Indoor,Custom Platform,181,60.76,0,3.22,1,90.86,2.68,6,4,1,Low
f0501f42-b745-4409-854c-9e00a3a2b7dc,Latin America,Utilities,Rugged Router,5G,Hybrid,IoT Ops Dashboard,3938,50.32,5,3.99,5,93.92,8.21,2,1,1,Low
1d1db282-e956-44b4-a51b-3a58692a37b3,Latin America,Smart Cities,Rugged Router,4G LTE,Hybrid,Meraki,2564,55.06,0,2.73,8,91.45,1.65,3,1,1,Low
c4a0eb3c-efe7-4a03-87fd-8e90840c5121,Asia Pacific,Smart Cities,IoT Controller,5G,Outdoor,Meraki,2752,51.02,3,2.78,5,99.68,3.74,4,3,1,Low
f463d79c-6ea2-483d-acf4-eb4388c88c06,North America,Oil & Gas,Rugged Router,4G LTE,Outdoor,Custom Platform,2723,41.61,4,1.45,10,95.7,3.26,1,3,0,Low
070e9774-80e9-4688-b31e-fd792d0a00eb,Latin America,Manufacturing,Rugged Router,5G,Outdoor,Custom Platform,4432,48.92,1,1.42,5,99.42,3.93,2,3,0,Low
1aa27d3b-bdf7-4aae-90d0-f9ee8b1570c8,Asia Pacific,Transportation,IoT Controller,4G LTE,Outdoor,Meraki,3247,44.61,2,2.54,10,90.02,3.94,3,5,0,Medium
912c6cb5-8b6d-40f6-b4c6-fecc61bca4e5,Asia Pacific,Transportation,Rugged Router,4G LTE,Hybrid,IoT Ops Dashboard,4885,73.92,3,1.74,2,97.82,3.07,3,3,0,Low
5e342f8a-06b2-464e-a2e8-d71ce21dcba1,North America,Smart Cities,Rugged Router,4G LTE,Hybrid,Custom Platform,4873,46.41,1,2.26,10,99.19,5.3,4,5,0,Low
a00522f8-bc51-44a1-8c1d-d26c5256b282,Europe,Utilities,Edge Gateway,Ethernet,Indoor,IoT Ops Dashboard,2551,65.03,2,1.45,1,99.0,3.91,7,4,1,Low
4e60b423-6e8d-4a59-a779-e218ea52ac6e,North America,Transportation,Edge Gateway,4G LTE,Outdoor,Custom Platform,1181,51.1,2,3.54,4,91.6,2.05,3,4,0,High
890fa53d-153d-460c-85fd-a30c49251808,Middle East & Africa,Utilities,Industrial Switch,Ethernet,Outdoor,Meraki,1405,67.42,1,3.19,5,97.97,1.22,2,4,0,Low
2fdd3b24-2244-4ad3-b11c-e9b02cca9122,Asia Pacific,Oil & Gas,Industrial Switch,Ethernet,Hybrid,Meraki,4885,31.84,0,1.99,3,93.61,2.88,7,3,1,Low
db26cf21-d19a-4ec7-9fa6-d88a3eeddfcb,Middle East & Africa,Smart Cities,IoT Controller,5G,Indoor,IoT Ops Dashboard,415,56.18,6,2.15,11,97.17,4.53,5,5,1,High
c11f5626-1a96-47f6-b327-8f4cf0cf3819,North America,Oil & Gas,IoT Controller,5G,Indoor,IoT Ops Dashboard,782,48.4,2,2.17,7,96.75,3.07,2,4,0,Low
da96060b-9ad7-4c1e-afec-ac1841fc613d,Europe,Transportation,Rugged Router,5G,Outdoor,Custom Platform,635,44.13,4,1.98,8,91.84,2.39,2,4,1,Medium
bf6fa931-d175-41f4-a604-566708716c97,Europe,Smart Cities,Edge Gateway,Ethernet,Hybrid,Custom Platform,3108,62.63,1,3.6,4,94.92,3.82,2,4,0,Low
39739f73-eb07-47b8-b0a0-45f520c91885,Latin America,Smart Cities,Rugged Router,Ethernet,Outdoor,IoT Ops Dashboard,4931,52.16,2,1.2,6,95.74,3.43,1,2,0,Medium
81a41f58-b88a-4dcd-a7b6-56e41aab56d7,Middle East & Africa,Utilities,IoT Controller,Wi-Fi,Indoor,IoT Ops Dashboard,3211,34.61,4,1.82,3,91.2,3.73,3,3,1,High
df28fac4-430f-40af-be63-6e16fbe4f1d2,Latin America,Transportation,Edge Gateway,4G LTE,Indoor,IoT Ops Dashboard,791,76.56,1,2.22,10,90.23,-1.99,4,3,0,Low
fff0b922-1246-4e61-b2f0-6aa22ecf0d69,Asia Pacific,Transportation,Rugged Router,Ethernet,Indoor,IoT Ops Dashboard,769,27.44,3,1.84,6,92.01,2.43,3,2,0,Low
64e584a8-8b78-4071-bbaf-c6e277b5752a,Asia Pacific,Transportation,IoT Controller,Wi-Fi,Mobile,IoT Ops Dashboard,1240,48.07,1,4.46,9,90.53,4.34,5,4,1,High
87d8f68c-af4d-44d2-a3dd-17d7ecc16a0c,Asia Pacific,Manufacturing,Rugged Router,Ethernet,Mobile,Meraki,4545,42.46,1,2.48,5,96.09,4.63,1,3,1,High
04ea2589-b5f6-44c9-b4c2-882709c49fee,Asia Pacific,Manufacturing,Edge Gateway,4G LTE,Hybrid,Meraki,1415,21.13,2,1.47,2,91.93,3.02,5,2,0,High
eedf5c4f-3d01-4926-9e1c-b32cc9908d95,Asia Pacific,Manufacturing,Edge Gateway,5G,Indoor,Meraki,4882,76.03,1,2.14,6,90.71,3.91,4,1,1,Medium
5d0c79d8-6587-4ff1-b411-f375098d3c51,Middle East & Africa,Smart Cities,Rugged Router,Wi-Fi,Mobile,Custom Platform,4744,34.13,3,3.25,6,91.43,3.32,2,1,0,High
0b28845d-d99e-4593-b496-9fb4c166e4f8,Asia Pacific,Oil & Gas,Rugged Router,Ethernet,Mobile,Custom Platform,4816,40.08,2,2.46,1,94.97,4.87,4,1,0,Medium
00e3267c-63f1-436f-a173-078e82bc5099,Europe,Transportation,Rugged Router,5G,Mobile,Meraki,1630,26.94,2,1.86,2,93.2,1.37,1,2,1,Low
a9437b1d-2e25-4bfc-957e-87c854df9666,North America,Transportation,Rugged Router,Wi-Fi,Hybrid,Custom Platform,2973,35.73,3,-0.1,3,95.0,6.35,0,3,0,Medium
86c88707-4070-488c-8880-df7508478ff4,Latin America,Transportation,Rugged Router,5G,Outdoor,IoT Ops Dashboard,3138,21.95,3,3.08,6,94.59,4.1,4,4,0,Low
5636fdba-9567-46ab-a007-64d56e1bcaeb,Asia Pacific,Oil & Gas,Industrial Switch,Ethernet,Hybrid,Meraki,2360,42.7,4,2.32,5,97.56,4.52,6,5,0,High
de179790-4673-40f0-b054-7d1fa22c4188,North America,Utilities,Edge Gateway,4G LTE,Hybrid,IoT Ops Dashboard,1135,34.17,2,1.23,4,91.18,2.61,0,3,1,Medium
1dc95fb6-2213-463f-94b9-a7d5580faa55,Europe,Manufacturing,IoT Controller,5G,Indoor,Custom Platform,4683,32.13,2,3.22,7,94.38,3.88,5,1,1,Low
42cb788e-a2a0-4ad5-86eb-c325f7c79556,Middle East & Africa,Transportation,IoT Controller,Ethernet,Mobile,IoT Ops Dashboard,3333,44.08,2,1.87,7,99.51,2.05,0,4,1,High
f1d83adf-6c7e-414d-8df8-1a97f34ba213,North America,Utilities,IoT Controller,5G,Hybrid,Meraki,518,70.32,3,2.62,5,91.61,0.64,4,2,1,High
9aebc226-682e-46b9-925f-6f5a04b309bd,North America,Utilities,IoT Controller,Wi-Fi,Hybrid,Meraki,1410,51.06,1,2.57,5,92.33,1.45,3,1,1,High
88e33925-f915-4424-9b0c-0e0711b4c8f8,Europe,Transportation,Industrial Switch,5G,Hybrid,IoT Ops Dashboard,2368,33.95,1,3.71,3,92.16,0.66,2,3,0,High
